video_name,left_pupil,right_pupil,gaze_direction
C0088_22.mp4,"(867, 448)","(1125, 425)",right
C0088_22.mp4,"(871, 448)","(1128, 424)",right
C0088_22.mp4,"(867, 450)","(1124, 427)",right
C0088_22.mp4,"(867, 449)","(1125, 426)",right
C0088_22.mp4,"(867, 449)","(1125, 426)",right
C0088_22.mp4,"(867, 450)","(1125, 426)",right
C0088_22.mp4,"(867, 450)","(1128, 425)",right
C0088_22.mp4,"(868, 448)","(1126, 425)",right
C0088_22.mp4,"(869, 449)","(1126, 425)",right
C0088_22.mp4,"(869, 448)","(1130, 425)",right
C0088_22.mp4,"(869, 449)","(1129, 425)",right
C0088_22.mp4,"(870, 449)","(1129, 425)",right
C0088_22.mp4,"(870, 450)","(1130, 426)",right
C0088_22.mp4,"(869, 448)","(1130, 425)",right
C0088_22.mp4,"(870, 449)","(1130, 425)",right
C0088_22.mp4,"(870, 450)","(1131, 426)",right
C0088_22.mp4,"(871, 448)","(1131, 425)",right
C0088_22.mp4,"(871, 448)","(1131, 425)",right
C0088_22.mp4,"(872, 448)","(1131, 425)",right
C0088_22.mp4,"(872, 447)","(1132, 425)",right
C0088_22.mp4,"(872, 447)","(1132, 424)",right
C0088_22.mp4,"(873, 448)","(1132, 425)",right
C0088_22.mp4,"(873, 448)","(1133, 425)",right
C0088_22.mp4,"(872, 448)","(1133, 425)",right
C0088_22.mp4,"(873, 448)","(1133, 425)",right
C0088_22.mp4,"(874, 448)","(1134, 425)",right
C0088_22.mp4,"(873, 450)","(1135, 425)",right
C0088_22.mp4,"(874, 448)","(1136, 424)",right
C0088_22.mp4,"(875, 448)","(1136, 424)",right
C0088_22.mp4,"(879, 447)","(1137, 424)",right
C0088_22.mp4,"(879, 448)","(1137, 425)",right
C0088_22.mp4,"(879, 448)","(1138, 425)",right
C0088_22.mp4,"(879, 448)","(1139, 424)",right
C0088_22.mp4,"(880, 448)","(1140, 424)",center
C0088_22.mp4,"(881, 448)","(1139, 425)",right
C0088_22.mp4,"(881, 447)","(1140, 424)",center
C0088_22.mp4,"(882, 447)","(1142, 423)",center
C0088_22.mp4,"(884, 446)","(1144, 423)",center
C0088_22.mp4,"(884, 445)","(1144, 422)",center
C0088_22.mp4,"(886, 446)","(1145, 423)",center
C0088_22.mp4,"(886, 446)","(1146, 422)",center
C0088_22.mp4,"(887, 446)","(1147, 422)",center
C0088_22.mp4,"(888, 445)","(1147, 423)",center
C0088_22.mp4,"(890, 446)","(1147, 424)",center
C0088_22.mp4,"(889, 445)","(1148, 422)",center
C0088_22.mp4,"(886, 445)","(1149, 422)",center
C0088_22.mp4,"(891, 444)","(1151, 421)",center
C0088_22.mp4,"(893, 445)","(1151, 422)",center
C0088_22.mp4,"(893, 444)","(1152, 422)",center
C0088_22.mp4,"(893, 444)","(1152, 423)",center
C0088_22.mp4,"(894, 445)","(1153, 422)",center
C0088_22.mp4,"(894, 445)","(1156, 422)",center
C0088_22.mp4,"(895, 445)","(1154, 422)",center
C0088_22.mp4,"(896, 444)","(1155, 422)",center
C0088_22.mp4,"(891, 445)","(1158, 422)",center
C0088_22.mp4,"(891, 445)","(1160, 422)",center
C0088_22.mp4,"(898, 444)","(1161, 422)",center
C0088_22.mp4,"(892, 445)","(1162, 422)",center
C0088_22.mp4,"(900, 445)","(1160, 422)",center
C0088_22.mp4,"(900, 444)","(1159, 422)",center
C0088_22.mp4,"(902, 445)","(1164, 423)",center
C0088_22.mp4,"(903, 444)","(1164, 423)",center
C0088_22.mp4,"(903, 444)","(1162, 423)",center
C0088_22.mp4,"(904, 444)","(1166, 422)",center
C0088_22.mp4,"(905, 445)","(1164, 424)",center
C0088_22.mp4,"(905, 444)","(1164, 424)",center
C0088_22.mp4,"(906, 445)","(1169, 424)",left
C0088_22.mp4,"(912, 445)","(1169, 424)",left
C0088_22.mp4,"(914, 446)","(1166, 424)",left
C0088_22.mp4,"(913, 446)","(1170, 424)",left
C0088_22.mp4,"(913, 446)","(1167, 424)",left
C0088_22.mp4,"(914, 445)","(1170, 424)",left
C0088_22.mp4,"(914, 446)","(1168, 424)",left
C0088_22.mp4,"(916, 445)","(1171, 423)",left
C0088_22.mp4,"(917, 446)","(1171, 423)",left
C0088_22.mp4,"(917, 446)","(1172, 424)",left
C0088_22.mp4,"(917, 446)","(1172, 424)",left
C0088_22.mp4,"(916, 445)","(1172, 424)",left
C0088_22.mp4,"(916, 445)","(1171, 423)",left
C0088_22.mp4,"(918, 444)","(1171, 424)",left
C0088_22.mp4,"(917, 445)","(1174, 424)",left
C0088_22.mp4,"(918, 444)","(1174, 424)",left
C0088_22.mp4,"(919, 445)","(1175, 424)",left
C0088_22.mp4,"(920, 444)","(1175, 423)",left
C0088_22.mp4,"(920, 443)","(1175, 423)",left
C0088_22.mp4,"(920, 443)","(1177, 423)",left
C0088_22.mp4,"(921, 443)","(1175, 422)",left
C0088_22.mp4,"(920, 443)","(1177, 424)",left
C0088_22.mp4,"(921, 443)","(1178, 423)",left
C0088_22.mp4,"(921, 443)","(1177, 422)",left
C0088_22.mp4,"(921, 442)","(1178, 423)",left
C0088_22.mp4,"(921, 443)","(1177, 422)",left
C0088_22.mp4,"(921, 443)","(1178, 422)",left
C0088_22.mp4,"(922, 442)","(1178, 423)",left
C0088_22.mp4,"(922, 443)","(1179, 423)",left
C0088_22.mp4,"(922, 443)","(1179, 422)",left
C0088_22.mp4,"(924, 443)","(1181, 423)",left
C0088_22.mp4,"(923, 442)","(1180, 422)",left
C0088_22.mp4,"(922, 441)","(1181, 422)",left
C0088_22.mp4,"(922, 442)","(1181, 422)",left
C0088_22.mp4,"(923, 442)","(1180, 422)",left
C0088_22.mp4,"(923, 442)","(1181, 422)",left
C0088_22.mp4,"(923, 443)","(1181, 424)",left
C0088_22.mp4,"(924, 442)","(1180, 423)",left
C0088_22.mp4,"(925, 443)","(1182, 423)",left
C0088_22.mp4,"(923, 442)","(1180, 421)",left
C0088_22.mp4,"(923, 442)","(1181, 423)",left
C0088_22.mp4,"(923, 442)","(1180, 422)",left
C0088_22.mp4,"(923, 443)","(1179, 423)",left
C0088_22.mp4,"(923, 442)","(1181, 422)",left
C0088_22.mp4,"(923, 443)","(1180, 421)",left
C0088_22.mp4,"(923, 443)","(1180, 423)",left
C0088_22.mp4,"(922, 443)","(1179, 423)",left
C0088_22.mp4,"(922, 443)","(1180, 423)",left
C0088_22.mp4,"(921, 443)","(1180, 423)",left
C0088_22.mp4,"(922, 444)","(1179, 424)",left
C0088_22.mp4,"(922, 443)","(1179, 423)",left
C0088_22.mp4,"(921, 443)","(1178, 422)",left
C0088_22.mp4,"(921, 443)","(1178, 424)",left
C0088_22.mp4,"(920, 442)","(1178, 423)",left
C0088_22.mp4,"(921, 443)","(1179, 422)",left
C0088_22.mp4,"(922, 443)","(1180, 423)",left
C0088_22.mp4,"(921, 443)","(1177, 423)",left
C0088_22.mp4,"(920, 445)","(1178, 425)",left
C0088_22.mp4,"(919, 443)","(1177, 423)",left
C0088_22.mp4,"(919, 443)","(1177, 423)",left
C0088_22.mp4,"(920, 445)","(1178, 424)",left
C0088_22.mp4,"(920, 442)","(1177, 421)",left
C0088_22.mp4,"(920, 444)","(1178, 423)",left
C0088_22.mp4,"(921, 442)","(1178, 422)",left
C0088_22.mp4,"(918, 440)","(1177, 419)",left
C0088_22.mp4,"(920, 440)","(1177, 420)",left
C0088_22.mp4,"(919, 441)","(1177, 421)",left
C0088_22.mp4,"(918, 442)","(1177, 422)",left
C0088_22.mp4,"(918, 443)","(1175, 422)",left
C0088_22.mp4,"(918, 443)","(1176, 423)",left
C0088_22.mp4,"(918, 443)","(1176, 423)",left
C0088_22.mp4,"(917, 443)","(1176, 422)",left
C0088_22.mp4,"(917, 443)","(1175, 423)",left
C0088_22.mp4,"(916, 444)","(1174, 423)",left
C0088_22.mp4,"(916, 444)","(1174, 423)",left
C0088_22.mp4,"(917, 444)","(1174, 423)",left
C0088_22.mp4,"(916, 444)","(1173, 423)",left
C0088_22.mp4,"(916, 444)","(1172, 423)",left
C0088_22.mp4,"(915, 443)","(1173, 423)",left
C0088_22.mp4,"(916, 444)","(1173, 423)",left
