video_name,left_pupil,right_pupil,gaze_direction
C0021.MP4,"(828, 533)","(1064, 542)",right
C0021.MP4,"(823, 533)","(1052, 544)",right
C0021.MP4,"(820, 532)","(1051, 543)",right
C0021.MP4,"(820, 533)","(1053, 541)",right
C0021.MP4,"(818, 533)","(1050, 543)",right
C0021.MP4,"(819, 533)","(1049, 543)",right
C0021.MP4,"(822, 532)","(1050, 543)",right
C0021.MP4,"(820, 533)","(1052, 544)",right
C0021.MP4,"(820, 532)","(1051, 543)",right
C0021.MP4,"(820, 532)","(1050, 543)",right
C0021.MP4,"(819, 532)","(1050, 543)",right
C0021.MP4,"(823, 532)","(1050, 543)",right
C0021.MP4,"(817, 532)","(1049, 542)",right
C0021.MP4,"(821, 532)","(1048, 543)",right
C0021.MP4,"(816, 533)","(1048, 542)",right
C0021.MP4,"(816, 532)","(1047, 543)",right
C0021.MP4,"(819, 532)","(1047, 542)",right
C0021.MP4,"(817, 532)","(1045, 543)",right
C0021.MP4,"(816, 532)","(1045, 543)",right
C0021.MP4,"(817, 532)","(1046, 542)",right
C0021.MP4,"(814, 531)","(1044, 541)",right
C0021.MP4,"(816, 531)","(1042, 542)",right
C0021.MP4,"(813, 531)","(1042, 542)",right
C0021.MP4,"(812, 532)","(1040, 544)",right
C0021.MP4,"(812, 532)","(1039, 542)",right
C0021.MP4,"(809, 532)","(1040, 542)",right
C0021.MP4,"(811, 532)","(1040, 543)",right
C0021.MP4,"(811, 531)","(1040, 543)",right
C0021.MP4,"(812, 532)","(1039, 542)",right
C0021.MP4,"(811, 532)","(1039, 542)",right
C0021.MP4,"(811, 532)","(1038, 544)",right
C0021.MP4,"(809, 532)","(1039, 543)",right
C0021.MP4,"(812, 532)","(1038, 543)",right
C0021.MP4,"(810, 533)","(1038, 545)",right
C0021.MP4,"(810, 532)","(1038, 544)",right
C0021.MP4,"(811, 533)","(1037, 545)",right
C0021.MP4,"(807, 533)","(1038, 545)",right
C0021.MP4,"(810, 534)","(1037, 545)",right
C0021.MP4,"(807, 534)","(1037, 543)",right
C0021.MP4,"(809, 534)","(1037, 545)",right
C0021.MP4,"(809, 533)","(1038, 544)",right
C0021.MP4,"(810, 533)","(1035, 546)",right
C0021.MP4,"(809, 533)","(1035, 545)",right
C0021.MP4,"(807, 534)","(1036, 544)",right
C0021.MP4,"(807, 534)","(1034, 545)",right
C0021.MP4,"(808, 533)","(1036, 545)",right
C0021.MP4,"(807, 533)","(1035, 544)",right
C0021.MP4,"(807, 533)","(1036, 543)",right
C0021.MP4,"(809, 533)","(1036, 544)",right
C0021.MP4,"(808, 533)","(1036, 545)",right
C0021.MP4,"(809, 533)","(1036, 546)",right
C0021.MP4,"(810, 533)","(1038, 545)",right
C0021.MP4,"(811, 532)","(1038, 543)",right
C0021.MP4,"(811, 532)","(1039, 543)",right
C0021.MP4,"(812, 532)","(1039, 544)",right
C0021.MP4,"(812, 532)","(1040, 543)",right
C0021.MP4,"(812, 532)","(1040, 543)",right
C0021.MP4,"(812, 533)","(1040, 544)",right
C0021.MP4,"(812, 532)","(1041, 543)",right
C0021.MP4,"(813, 532)","(1042, 543)",right
C0021.MP4,"(814, 532)","(1040, 545)",right
C0021.MP4,"(815, 532)","(1042, 542)",right
C0021.MP4,"(814, 532)","(1043, 542)",right
C0021.MP4,"(814, 532)","(1043, 542)",right
C0021.MP4,"(815, 532)","(1044, 542)",right
C0021.MP4,"(812, 532)","(1044, 542)",right
