video_name,left_pupil,right_pupil,gaze_direction
C0045.MP4,"(894, 501)","(1139, 521)",left
C0045.MP4,"(899, 504)","(1144, 525)",left
C0045.MP4,"(900, 504)","(1145, 526)",left
C0045.MP4,"(901, 504)","(1144, 528)",left
C0045.MP4,"(898, 503)","(1146, 526)",left
C0045.MP4,"(897, 502)","(1146, 527)",left
C0045.MP4,"(902, 507)","(1144, 530)",left
C0045.MP4,"(883, 515)","(1126, 537)",center
C0045.MP4,"(882, 519)","(1125, 540)",center
C0045.MP4,"(882, 519)","(1126, 541)",center
C0045.MP4,"(882, 515)","(1131, 538)",center
C0045.MP4,"(896, 511)","(1125, 532)",center
C0045.MP4,"(903, 510)","(1133, 530)",left
C0045.MP4,"(897, 507)","(1145, 531)",left
C0045.MP4,"(901, 507)","(1147, 530)",left
C0045.MP4,"(902, 505)","(1147, 528)",left
C0045.MP4,"(903, 504)","(1140, 524)",left
C0045.MP4,"(902, 503)","(1148, 528)",left
C0045.MP4,"(901, 503)","(1148, 527)",left
C0045.MP4,"(903, 504)","(1142, 523)",left
C0045.MP4,"(904, 504)","(1142, 523)",left
C0045.MP4,"(903, 504)","(1149, 527)",left
C0045.MP4,"(901, 501)","(1141, 523)",left
C0045.MP4,"(904, 503)","(1149, 527)",left
C0045.MP4,"(905, 503)","(1149, 526)",left
C0045.MP4,"(904, 503)","(1149, 527)",left
C0045.MP4,"(905, 503)","(1143, 523)",left
C0045.MP4,"(901, 501)","(1143, 524)",left
C0045.MP4,"(901, 501)","(1149, 527)",left
C0045.MP4,"(899, 501)","(1149, 528)",left
C0045.MP4,"(905, 503)","(1143, 525)",left
C0045.MP4,"(902, 503)","(1148, 528)",left
C0045.MP4,"(903, 503)","(1143, 525)",left
C0045.MP4,"(900, 501)","(1148, 528)",left
C0045.MP4,"(902, 502)","(1148, 529)",left
C0045.MP4,"(900, 501)","(1141, 526)",left
C0045.MP4,"(904, 503)","(1147, 529)",left
C0045.MP4,"(901, 502)","(1142, 525)",left
C0045.MP4,"(898, 501)","(1140, 525)",left
C0045.MP4,"(900, 502)","(1140, 525)",left
C0045.MP4,"(898, 500)","(1141, 526)",left
C0045.MP4,"(897, 500)","(1139, 525)",left
C0045.MP4,"(898, 501)","(1141, 526)",left
C0045.MP4,"(898, 501)","(1138, 524)",left
C0045.MP4,"(896, 501)","(1138, 525)",left
C0045.MP4,"(896, 501)","(1138, 525)",left
C0045.MP4,"(896, 500)","(1139, 525)",center
C0045.MP4,"(894, 501)","(1137, 525)",left
C0045.MP4,"(898, 503)","(1142, 529)",left
C0045.MP4,"(895, 501)","(1137, 525)",left
C0045.MP4,"(893, 500)","(1137, 525)",center
C0045.MP4,"(892, 500)","(1135, 525)",center
C0045.MP4,"(889, 502)","(1136, 525)",center
C0045.MP4,"(892, 501)","(1134, 524)",center
C0045.MP4,"(892, 502)","(1134, 525)",center
C0045.MP4,"(887, 500)","(1132, 524)",center
C0045.MP4,"(890, 502)","(1131, 525)",center
C0045.MP4,"(888, 501)","(1132, 525)",center
C0045.MP4,"(888, 501)","(1129, 525)",center
C0045.MP4,"(886, 501)","(1131, 524)",center
C0045.MP4,"(886, 502)","(1131, 526)",center
C0045.MP4,"(887, 503)","(1130, 526)",center
C0045.MP4,"(885, 503)","(1129, 524)",center
