video_name,left_pupil,right_pupil,gaze_direction
1_startRightKanRoraCam3.mp4,"(585, 483)","(799, 485)",left
1_startRightKanRoraCam3.mp4,"(587, 484)","(797, 482)",left
1_startRightKanRoraCam3.mp4,"(589, 483)","(798, 481)",left
1_startRightKanRoraCam3.mp4,"(591, 483)","(800, 482)",left
1_startRightKanRoraCam3.mp4,"(594, 483)","(803, 482)",left
1_startRightKanRoraCam3.mp4,"(598, 484)","(805, 482)",center
1_startRightKanRoraCam3.mp4,"(602, 484)","(808, 482)",center
1_startRightKanRoraCam3.mp4,"(607, 484)","(812, 482)",center
1_startRightKanRoraCam3.mp4,"(612, 484)","(816, 482)",center
1_startRightKanRoraCam3.mp4,"(618, 484)","(824, 481)",center
1_startRightKanRoraCam3.mp4,"(625, 484)","(827, 483)",center
1_startRightKanRoraCam3.mp4,"(633, 486)","(833, 483)",center
1_startRightKanRoraCam3.mp4,"(639, 484)","(840, 482)",center
1_startRightKanRoraCam3.mp4,"(648, 485)","(847, 482)",center
1_startRightKanRoraCam3.mp4,"(656, 484)","(854, 484)",center
1_startRightKanRoraCam3.mp4,"(666, 484)","(864, 482)",center
1_startRightKanRoraCam3.mp4,"(676, 484)","(873, 483)",center
1_startRightKanRoraCam3.mp4,"(687, 486)","(882, 483)",center
1_startRightKanRoraCam3.mp4,"(697, 484)","(894, 482)",center
1_startRightKanRoraCam3.mp4,"(709, 485)","(904, 483)",center
1_startRightKanRoraCam3.mp4,"(721, 484)","(918, 482)",center
1_startRightKanRoraCam3.mp4,"(734, 485)","(928, 484)",center
1_startRightKanRoraCam3.mp4,"(747, 486)","(940, 484)",center
1_startRightKanRoraCam3.mp4,"(758, 486)","(951, 484)",center
1_startRightKanRoraCam3.mp4,"(768, 484)","(964, 482)",center
1_startRightKanRoraCam3.mp4,"(779, 484)","(975, 482)",center
1_startRightKanRoraCam3.mp4,"(789, 484)","(983, 484)",center
1_startRightKanRoraCam3.mp4,"(801, 486)","(993, 483)",center
1_startRightKanRoraCam3.mp4,"(810, 486)","(1002, 484)",center
1_startRightKanRoraCam3.mp4,"(818, 484)","(1011, 483)",center
1_startRightKanRoraCam3.mp4,"(827, 484)","(1020, 483)",center
1_startRightKanRoraCam3.mp4,"(835, 484)","(1028, 483)",center
1_startRightKanRoraCam3.mp4,"(845, 487)","(1036, 484)",center
1_startRightKanRoraCam3.mp4,"(852, 486)","(1044, 484)",center
1_startRightKanRoraCam3.mp4,"(858, 485)","(1050, 484)",center
1_startRightKanRoraCam3.mp4,"(865, 486)","(1057, 484)",center
1_startRightKanRoraCam3.mp4,"(870, 485)","(1063, 484)",center
1_startRightKanRoraCam3.mp4,"(877, 487)","(1069, 484)",center
1_startRightKanRoraCam3.mp4,"(882, 487)","(1073, 483)",center
1_startRightKanRoraCam3.mp4,"(886, 486)","(1078, 484)",center
1_startRightKanRoraCam3.mp4,"(888, 484)","(1082, 483)",center
1_startRightKanRoraCam3.mp4,"(889, 483)","(1084, 484)",center
1_startRightKanRoraCam3.mp4,"(889, 483)","(1088, 482)",center
1_startRightKanRoraCam3.mp4,"(888, 484)","(1089, 482)",center
1_startRightKanRoraCam3.mp4,"(885, 487)","(1086, 483)",right
1_startRightKanRoraCam3.mp4,"(883, 486)","(1086, 483)",right
1_startRightKanRoraCam3.mp4,"(882, 486)","(1086, 483)",right
1_startRightKanRoraCam3.mp4,"(881, 486)","(1085, 483)",right
1_startRightKanRoraCam3.mp4,"(880, 486)","(1084, 483)",right
1_startRightKanRoraCam3.mp4,"(880, 488)","(1084, 483)",right
1_startRightKanRoraCam3.mp4,"(880, 486)","(1086, 481)",right
1_startRightKanRoraCam3.mp4,"(880, 487)","(1084, 483)",right
1_startRightKanRoraCam3.mp4,"(880, 487)","(1084, 483)",right
1_startRightKanRoraCam3.mp4,"(880, 487)","(1084, 483)",right
1_startRightKanRoraCam3.mp4,"(882, 484)","(1084, 483)",right
1_startRightKanRoraCam3.mp4,"(880, 486)","(1084, 483)",right
1_startRightKanRoraCam3.mp4,"(880, 486)","(1084, 483)",right
1_startRightKanRoraCam3.mp4,"(880, 486)","(1084, 483)",right
1_startRightKanRoraCam3.mp4,"(880, 486)","(1084, 483)",right
1_startRightKanRoraCam3.mp4,"(880, 486)","(1084, 483)",right
1_startRightKanRoraCam3.mp4,"(883, 483)","(1084, 483)",right
1_startRightKanRoraCam3.mp4,"(883, 483)","(1084, 483)",right
1_startRightKanRoraCam3.mp4,"(883, 483)","(1084, 483)",right
1_startRightKanRoraCam3.mp4,"(883, 483)","(1084, 483)",right
1_startRightKanRoraCam3.mp4,"(883, 483)","(1084, 483)",right
1_startRightKanRoraCam3.mp4,"(883, 483)","(1084, 483)",right
1_startRightKanRoraCam3.mp4,"(883, 483)","(1084, 483)",right
1_startRightKanRoraCam3.mp4,"(883, 483)","(1084, 483)",right
1_startRightKanRoraCam3.mp4,"(883, 483)","(1084, 483)",right
1_startRightKanRoraCam3.mp4,"(883, 483)","(1084, 483)",right
